ｅＭＡＸＩＳ Ｓｌｉｍ 国内株式（ＴＯＰＩＸ）,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2020/6/26,10968,10968,,190.85
2020/6/29,10788,10788,,187.81
2020/6/30,10854,10854,,189.18
2020/7/1,10714,10714,,186.93
2020/7/2,10743,10743,,188.58
2020/7/3,10809,10809,,189.72
2020/7/6,10982,10982,,192.85
2020/7/7,10944,10944,,192.39
2020/7/8,10843,10843,,191.02
2020/7/9,10843,10843,,191.28
2020/7/10,10690,10690,,188.46
2020/7/13,10953,10953,,193.72
2020/7/14,10898,10898,,193
2020/7/15,11068,11068,,196.22
2020/7/16,10995,10995,,195.65
2020/7/17,10959,10959,,195.09
2020/7/20,10981,10981,,195.76
2020/7/21,11021,11021,,196.66
2020/7/22,10952,10952,,195.36
2020/7/27,10978,10978,,195.88
2020/7/28,10925,10925,,195.46
2020/7/29,10784,10784,,193.06
2020/7/30,10718,10718,,192.04
2020/7/31,10416,10416,,186.85
2020/8/3,10601,10601,,191.11
2020/8/4,10828,10828,,196.75
2020/8/5,10825,10825,,196.71
2020/8/6,10790,10790,,195.12
2020/8/7,10768,10768,,194.81
2020/8/11,11040,11040,,199.96
2020/8/12,11177,11177,,202.43
2020/8/13,11306,11306,,204.86
2020/8/14,11301,11301,,204.44
2020/8/17,11206,11206,,202.62
2020/8/18,11213,11213,,203.21
2020/8/19,11234,11234,,203.41
2020/8/20,11133,11133,,201.64
2020/8/21,11166,11166,,202.72
2020/8/24,11187,11187,,203.31
2020/8/25,11314,11314,,205.98
2020/8/26,11308,11308,,205.74
2020/8/27,11248,11248,,204.8
2020/8/28,11174,11174,,203.4
2020/8/31,11267,11267,,205.35
2020/9/1,11250,11250,,205.09
2020/9/2,11303,11303,,207.73
2020/9/3,11358,11358,,208.68
2020/9/4,11255,11255,,206.44
2020/9/7,11207,11207,,206.03
2020/9/8,11285,11285,,207.96
2020/9/9,11177,11177,,206.12
2020/9/10,11313,11313,,208.98
2020/9/11,11395,11395,,211.25
2020/9/14,11495,11495,,212.92
2020/9/15,11424,11424,,212.48
2020/9/16,11449,11449,,213.43
2020/9/17,11407,11407,,212.51
2020/9/18,11463,11463,,213.72
2020/9/23,11448,11448,,213.52
2020/9/24,11324,11324,,211.76
2020/9/25,11378,11378,,212.91
2020/9/28,11570,11570,,216.88
2020/9/29,11639,11639,,218.34
2020/9/30,11411,11411,,214.35
2020/10/1,11411,11411,,214.75
2020/10/2,11295,11295,,212.61
2020/10/5,11492,11492,,218.34
2020/10/6,11552,11552,,219.9
2020/10/7,11557,11557,,219.74
2020/10/8,11620,11620,,221.1
2020/10/9,11563,11563,,219.58
2020/10/12,11535,11535,,219.04
2020/10/13,11575,11575,,220.44
2020/10/14,11539,11539,,218.71
2020/10/15,11454,11454,,217.29
2020/10/16,11355,11355,,216.47
2020/10/19,11497,11497,,219.56
2020/10/20,11411,11411,,218.04
2020/10/21,11495,11495,,220.02
2020/10/22,11370,11370,,217.78
2020/10/23,11408,11408,,218.9
2020/10/26,11364,11364,,217.95
2020/10/27,11353,11353,,219.31
2020/10/28,11318,11318,,218.79
2020/10/29,11308,11308,,218.84
2020/10/30,11086,11086,,214.73
2020/11/2,11287,11287,,219.03
2020/11/4,11423,11423,,223.2
2020/11/5,11581,11581,,226.41
2020/11/6,11643,11643,,226.37
2020/11/9,11808,11808,,228.7
2020/11/10,11941,11941,,231.08
2020/11/11,12140,12140,,234.66
2020/11/12,12118,12118,,233.21
2020/11/13,11958,11958,,229.78
2020/11/16,12159,12159,,233.55
2020/11/17,12178,12178,,234.44
2020/11/18,12079,12079,,232.29
2020/11/19,12119,12119,,232.83
2020/11/20,12128,12128,,232.79
2020/11/24,12374,12374,,237.62
2020/11/25,12411,12411,,238.15
2020/11/26,12485,12485,,239.34
2020/11/27,12542,12542,,240.13
2020/11/30,12321,12321,,235.9
2020/12/1,12415,12415,,238.08
2020/12/2,12455,12455,,240.74
2020/12/3,12464,12464,,240.91
2020/12/4,12468,12468,,241.26
2020/12/7,12362,12362,,239.4
2020/12/8,12348,12348,,239.58
2020/12/9,12493,12493,,242.62
2020/12/10,12470,12470,,242.27
2020/12/11,12510,12510,,243.36
2020/12/14,12570,12570,,245.28
2020/12/15,12511,12511,,244.4
2020/12/16,12544,12544,,246.25
2020/12/17,12585,12585,,247.33
2020/12/18,12590,12590,,247.03
2020/12/21,12559,12559,,246.65
2020/12/22,12364,12364,,243.56
2020/12/23,12392,12392,,244.38
2020/12/24,12456,12456,,245.79
2020/12/25,12485,12485,,246.57
2020/12/28,12552,12552,,248.38
2020/12/29,12786,12786,,253.25
2020/12/30,12685,12685,,251.09
2021/1/4,12614,12614,,249.84
2021/1/5,12589,12589,,251.18
2021/1/6,12625,12625,,252.39
2021/1/7,12836,12836,,256.7
2021/1/8,13038,13038,,260.53
2021/1/12,13059,13059,,260.94
2021/1/13,13104,13104,,261.9
2021/1/14,13166,13166,,263.04
2021/1/15,13048,13048,,260.89
2021/1/18,12970,12970,,259.67
2021/1/19,13044,13044,,261.65
2021/1/20,13000,13000,,261.94
2021/1/21,13077,13077,,264
2021/1/22,13049,13049,,263.41
2021/1/25,13087,13087,,264.33
2021/1/26,12988,12988,,262.79
2021/1/27,13073,13073,,264.77
2021/1/28,12924,12924,,262.04
2021/1/29,12713,12713,,258.15
2021/2/1,12861,12861,,261.38
2021/2/2,12982,12982,,266.56
2021/2/3,13151,13151,,270.25
2021/2/4,13109,13109,,268.39
2021/2/5,13291,13291,,271.92
2021/2/8,13523,13523,,276.77
2021/2/9,13534,13534,,277.08
2021/2/10,13571,13571,,278.03
2021/2/12,13592,13592,,278.97
2021/2/15,13733,13733,,282.53
2021/2/16,13812,13812,,285.22
2021/2/17,13786,13786,,284.47
2021/2/18,13649,13649,,281.8
2021/2/19,13557,13557,,280.6
2021/2/22,13623,13623,,282.47
2021/2/24,13376,13376,,278.14
2021/2/25,13542,13542,,282.52
2021/2/26,13108,13108,,273.69
2021/3/1,13374,13374,,280.26
2021/3/2,13321,13321,,281.74
2021/3/3,13389,13389,,283.69
2021/3/4,13250,13250,,280.65
2021/3/5,13329,13329,,283.11
2021/3/8,13312,13312,,282.81
2021/3/9,13480,13480,,286.66
2021/3/10,13495,13495,,286.49
2021/3/11,13531,13531,,287.96
2021/3/12,13715,13715,,292.15
2021/3/15,13839,13839,,294.49
2021/3/16,13929,13929,,296.68
2021/3/17,13947,13947,,297.17
2021/3/18,14120,14120,,301.86
2021/3/19,14145,14145,,302.63
2021/3/22,13990,13990,,301.2
2021/3/23,13860,13860,,300.7
2021/3/24,13557,13557,,294.96
2021/3/25,13747,13747,,300.16
2021/3/26,13948,13948,,305.57
2021/3/29,14010,14010,,307.54
2021/3/30,14022,14022,,308
2021/3/31,13853,13853,,305.28
2021/4/1,13880,13880,,306.57
2021/4/2,13979,13979,,310.93
2021/4/5,14062,14062,,313.16
2021/4/6,13856,13856,,308.77
2021/4/7,13948,13948,,311.34
2021/4/8,13839,13839,,309.74
2021/4/9,13892,13892,,311.89
2021/4/12,13858,13858,,311.05
2021/4/13,13886,13886,,312.34
2021/4/14,13840,13840,,311.53
2021/4/15,13889,13889,,313.91
2021/4/16,13902,13902,,314.82
2021/4/19,13872,13872,,314.47
2021/4/20,13657,13657,,310.07
2021/4/21,13387,13387,,304.52
2021/4/22,13630,13630,,312.29
2021/4/23,13576,13576,,311.52
2021/4/26,13599,13599,0,312.51
2021/4/27,13496,13496,,310.48
2021/4/28,13535,13535,,311.74
2021/4/30,13461,13461,,310.22
2021/5/6,13667,13667,,315.64
2021/5/7,13709,13709,,318.22
2021/5/10,13846,13846,,321.6
2021/5/11,13518,13518,,314.29
2021/5/12,13320,13320,,311
2021/5/13,13117,13117,,307.57
2021/5/14,13361,13361,,314.98
2021/5/17,13330,13330,,314.82
2021/5/18,13535,13535,,321.04
2021/5/19,13446,13446,,318.8
2021/5/20,13451,13451,,320.24
2021/5/21,13514,13514,,322.13
2021/5/24,13573,13573,,323.59
2021/5/25,13619,13619,,324.53
2021/5/26,13627,13627,,325.04
2021/5/27,13558,13558,,323.6
2021/5/28,13817,13817,,329.92
2021/5/31,13644,13644,,325.56
2021/6/1,13665,13665,,327.47
2021/6/2,13781,13781,,332.6
2021/6/3,13896,13896,,335.42
2021/6/4,13899,13899,,334.6
2021/6/7,13912,13912,,335.46
2021/6/8,13925,13925,,335.9
2021/6/9,13885,13885,,335.44
2021/6/10,13882,13882,,336.17
2021/6/11,13863,13863,,336.54
2021/6/14,13904,13904,,337.9
2021/6/15,14015,14015,,341.87
2021/6/16,14017,14017,,341.82
2021/6/17,13930,13930,,340.65
2021/6/18,13809,13809,,338.28
2021/6/21,13476,13476,,331.07
2021/6/22,13901,13901,,344.14
2021/6/23,13827,13827,,342.33
2021/6/24,13812,13812,,342.5
2021/6/25,13924,13924,,345.59
2021/6/28,13945,13945,,346.01
2021/6/29,13845,13845,,344.52
2021/6/30,13803,13803,,344.7
2021/7/1,13772,13772,,344.43
2021/7/2,13894,13894,,350.16
2021/7/5,13842,13842,,348.41
2021/7/6,13880,13880,,350
2021/7/7,13761,13761,,347.08
2021/7/8,13638,13638,,344.75
2021/7/9,13583,13583,,344.27
2021/7/12,13872,13872,,353.81
2021/7/13,13973,13973,,356.24
2021/7/14,13941,13941,,355.16
2021/7/15,13774,13774,,351.3
2021/7/16,13721,13721,,351.74
2021/7/19,13543,13543,,347.97
2021/7/20,13414,13414,,346.23
2021/7/21,13524,13524,,350.81
2021/7/26,13674,13674,,355.26
2021/7/27,13762,13762,,358.05
2021/7/28,13631,13631,,354.52
2021/7/29,13688,13688,,356.99
2021/7/30,13501,13501,,351.93
2021/8/2,13777,13777,,359.95
2021/8/3,13713,13713,,360.56
2021/8/4,13645,13645,,359.26
2021/8/5,13698,13698,,360.88
2021/8/6,13701,13701,,360.67
2021/8/10,13750,13750,,362.12
2021/8/11,13877,13877,,365.78
2021/8/12,13874,13874,,365.48
2021/8/13,13893,13893,,366.82
2021/8/16,13670,13670,,361.22
2021/8/17,13604,13604,,361.25
2021/8/18,13663,13663,,363.51
2021/8/19,13473,13473,,359.25
2021/8/20,13356,13356,,357.13
2021/8/23,13600,13600,,365.78
2021/8/24,13736,13736,,368.95
2021/8/25,13746,13746,,369.07
2021/8/26,13744,13744,,369.06
2021/8/27,13697,13697,,368.34
2021/8/30,13851,13851,,372.92
2021/8/31,13927,13927,,375.08
2021/9/1,14070,14070,,378.49
2021/9/2,14089,14089,,380.81
2021/9/3,14315,14315,,386.12
2021/9/6,14498,14498,,390.64
2021/9/7,14655,14655,,396.34
2021/9/8,14771,14771,,399.48
2021/9/9,14666,14666,,396.66
2021/9/10,14855,14855,,402.14
2021/9/13,14899,14899,,404.26
2021/9/14,15048,15048,,409
2021/9/15,14889,14889,,406.17
2021/9/16,14846,14846,,406.18
2021/9/17,14917,14917,,408.52
2021/9/21,14664,14664,,401.59
2021/9/22,14515,14515,,399.43
2021/9/24,14850,14850,,409.49
2021/9/27,14828,14828,,409.22
2021/9/28,14785,14785,,408.74
2021/9/29,14590,14590,,403.95
2021/9/30,14531,14531,,404.65
2021/10/1,14217,14217,,397.24
2021/10/4,14127,14127,,398.4
2021/10/5,13941,13941,,393.9
2021/10/6,13899,13899,,394.22
2021/10/7,13885,13885,,395.34
2021/10/8,14043,14043,,401.29
2021/10/11,14290,14290,,408.79
2021/10/12,14190,14190,,406.97
2021/10/13,14127,14127,,406.22
2021/10/14,14221,14221,,409.63
2021/10/15,14487,14487,,418.61
2021/10/18,14451,14451,,417.99
2021/10/19,14504,14504,,420.12
2021/10/20,14512,14512,,420.82
2021/10/21,14320,14320,,415.22
2021/10/22,14331,14331,,415.93
2021/10/25,14281,14281,,414.86
2021/10/26,14446,14446,,420.41
2021/10/27,14412,14412,,419.48
2021/10/28,14312,14312,,416.99
2021/10/29,14323,14323,,417.85
2021/11/1,14635,14635,,427.47
2021/11/2,14541,14541,,426.1
2021/11/4,14714,14714,,431.05
2021/11/5,14614,14614,,426.61
2021/11/8,14570,14570,,426.04
2021/11/9,14453,14453,,423.55
2021/11/10,14375,14375,,422.32
2021/11/11,14421,14421,,424.31
2021/11/12,14609,14609,,430.68
2021/11/15,14666,14666,,432.19
2021/11/16,14682,14682,,434.29
2021/11/17,14593,14593,,432.06
2021/11/18,14573,14573,,431.62
2021/11/19,14637,14637,,433.98
2021/11/22,14625,14625,,433.54
2021/11/24,14455,14455,,429.19
2021/11/25,14502,14502,,432.2
2021/11/26,14211,14211,,424.09
2021/11/29,13950,13950,,418.26
2021/11/30,13804,13804,,415.84
2021/12/1,13867,13867,,419.21
2021/12/2,13792,13792,,420.32
2021/12/3,14017,14017,,428.07
2021/12/6,13942,13942,,425.94
2021/12/7,14245,14245,,436.21
2021/12/8,14334,14334,,439.25
2021/12/9,14252,14252,,436.73
2021/12/10,14142,14142,,433.91
2021/12/13,14161,14161,,435.44
2021/12/14,14130,14130,,435.21
2021/12/15,14204,14204,,437.8
2021/12/16,14411,14411,,445.93
2021/12/17,14206,14206,,439.17
2021/12/20,13897,13897,,429.64
2021/12/21,14101,14101,,437.17
2021/12/22,14113,14113,,437.61
2021/12/23,14241,14241,,441.89
2021/12/24,14222,14222,,441.31
2021/12/27,14159,14159,,439.66
2021/12/28,14353,14353,,447.52
2021/12/29,14328,14328,,446.24
2021/12/30,14280,14280,,444.71
2022/1/4,14551,14551,,453.79
2022/1/5,14616,14616,,457.07
2022/1/6,14313,14313,,447.67
2022/1/7,14303,14303,,448.06
2022/1/11,14240,14240,,446.9
2022/1/12,14474,14474,,455.97
2022/1/13,14375,14375,,452.86
2022/1/14,14175,14175,,446.86
2022/1/17,14239,14239,,450.41
2022/1/18,14180,14180,,449.43
2022/1/19,13760,13760,,437.66
2022/1/20,13894,13894,,444.81
2022/1/21,13812,13812,,443.34
2022/1/24,13831,13831,,445.33
2022/1/25,13592,13592,,438.09
2022/1/26,13559,13559,,438.54
2022/1/27,13205,13205,,428.26
2022/1/28,13452,13452,,438.36
2022/1/31,13589,13589,,443.73
2022/2/1,13590,13590,,443.46
2022/2/2,13880,13880,,455.54
2022/2/3,13760,13760,,451.95
2022/2/4,13837,13837,,454.69
2022/2/7,13804,13804,,453.85
2022/2/8,13862,13862,,456.07
2022/2/9,13992,13992,,460.63
2022/2/10,14067,14067,,462.79
2022/2/14,13838,13838,,455.55
2022/2/15,13724,13724,,452.47
2022/2/16,13953,13953,,462.02
2022/2/17,13842,13842,,458.45
2022/2/18,13793,13793,,457.12
2022/2/21,13695,13695,,454.7
2022/2/22,13483,13483,,448.64
2022/2/24,13314,13314,,443.55
2022/2/25,13453,13453,,449.13
2022/2/28,13529,13529,,452.51
2022/3/1,13602,13602,,456.44
2022/3/2,13335,13335,,449.36
2022/3/3,13492,13492,,455.68
2022/3/4,13228,13228,,447.03
2022/3/7,12862,12862,,436.12
2022/3/8,12617,12617,,429.67
2022/3/9,12610,12610,,430.73
2022/3/10,13121,13121,,448.35
2022/3/11,12902,12902,,441.18
2022/3/14,12993,12993,,444.91
2022/3/15,13096,13096,,449.33
2022/3/16,13287,13287,,456.27
2022/3/17,13616,13616,,467.56
2022/3/18,13690,13690,,471.46
2022/3/22,13865,13865,,477.71
2022/3/23,14187,14187,,489.24
2022/3/24,14207,14207,,489.36
2022/3/25,14206,14206,,488.69
2022/3/28,14147,14147,,486.22
2022/3/29,14278,14278,,490.75
2022/3/30,14262,14262,,488.76
2022/3/31,14109,14109,,484.11
2022/4/1,14092,14092,,484.17
2022/4/4,14161,14161,,488.79
2022/4/5,14128,14128,,487.64
2022/4/6,13938,13938,,481.36
2022/4/7,13720,13720,,474.17
2022/4/8,13749,13749,,475.75
2022/4/11,13696,13696,,474.77
2022/4/12,13508,13508,,468.98
2022/4/13,13700,13700,,476.55
2022/4/14,13830,13830,,481.8
2022/4/15,13744,13744,,480.02
2022/4/18,13626,13626,,476.37
2022/4/19,13741,13741,,480.87
2022/4/20,13880,13880,,485.94
2022/4/21,13974,13974,,489.45
2022/4/22,13808,13808,,483.37
2022/4/25,13600,13600,0,476.49
2022/4/26,13615,13615,,477.9
2022/4/27,13487,13487,,473.89
2022/4/28,13769,13769,,485.54
2022/5/2,13761,13761,,485.18
2022/5/6,13889,13889,,491.55
2022/5/9,13617,13617,,481.98
2022/5/10,13502,13502,,479.64
2022/5/11,13423,13423,,478.16
2022/5/12,13265,13265,,473.08
2022/5/13,13520,13520,,482.74
2022/5/16,13514,13514,,482.63
2022/5/17,13540,13540,,484.72
2022/5/18,13670,13670,,489.95
2022/5/19,13492,13492,,483.73
2022/5/20,13618,13618,,490.43
2022/5/23,13743,13743,,495.37
2022/5/24,13624,13624,,491.18
2022/5/25,13612,13612,,491.13
2022/5/26,13619,13619,,491.89
2022/5/27,13690,13690,,494.94
2022/5/30,13945,13945,,504.31
2022/5/31,13874,13874,,500.46
2022/6/1,14063,14063,,507.47
2022/6/2,13974,13974,,506.23
2022/6/3,14022,14022,,508.22
2022/6/6,14065,14065,,509.64
2022/6/7,14123,14123,,512.13
2022/6/8,14289,14289,,518.16
2022/6/9,14283,14283,,518.06
2022/6/10,14094,14094,,511.16
2022/6/13,13788,13788,,500.58
2022/6/14,13625,13625,,496.31
2022/6/15,13462,13462,,493.21
2022/6/16,13547,13547,,497.63
2022/6/17,13315,13315,,490.67
2022/6/20,13193,13193,,487.81
2022/6/21,13463,13463,,499.18
2022/6/22,13438,13438,,498.83
2022/6/23,13431,13431,,498.94
2022/6/24,13540,13540,,503.13
2022/6/27,13689,13689,,509.41
2022/6/28,13835,13835,,515.31
2022/6/29,13751,13751,,511.78
2022/6/30,13588,13588,,505.51
2022/7/1,13399,13399,,499.22
2022/7/4,13579,13579,,508.81
2022/7/5,13647,13647,,511.9
2022/7/6,13479,13479,,505.97
2022/7/7,13671,13671,,513.66
2022/7/8,13710,13710,,515.19
2022/7/11,13905,13905,,522.8
2022/7/12,13677,13677,,513.12
2022/7/13,13717,13717,,515.65
2022/7/14,13749,13749,,517.25
2022/7/15,13744,13744,,518.6
2022/7/19,13818,13818,,522.35
2022/7/20,14136,14136,,535
2022/7/21,14166,14166,,535.83
2022/7/22,14205,14205,,536.49
2022/7/25,14112,14112,,532.4
2022/7/26,14112,14112,,532.97
2022/7/27,14131,14131,,533.77
2022/7/28,14154,14154,,534.81
2022/7/29,14092,14092,,532.7
2022/8/1,14235,14235,,537.79
2022/8/2,13985,13985,,529.6
2022/8/3,14022,14022,,531.45
2022/8/4,14023,14023,,531.71
2022/8/5,14141,14141,,536.6
2022/8/8,14172,14172,,537.67
2022/8/9,14068,14068,,533.27
2022/8/10,14043,14043,,532.56
2022/8/12,14330,14330,,544.13
2022/8/15,14415,14415,,546.65
2022/8/16,14394,14394,,546.66
2022/8/17,14576,14576,,553.52
2022/8/18,14456,14456,,548.51
2022/8/19,14485,14485,,549.64
2022/8/22,14471,14471,,549.02
2022/8/23,14317,14317,,543.62
2022/8/24,14286,14286,,542.72
2022/8/25,14355,14355,,545.87
2022/8/26,14376,14376,,547.52
2022/8/29,14119,14119,,537.72
2022/8/30,14298,14298,,545.53
2022/8/31,14260,14260,,544.86
2022/9/1,14059,14059,,537.76
2022/9/2,14020,14020,,539.12
2022/9/5,14010,14010,,539.33
2022/9/6,13994,13994,,539.53
2022/9/7,13915,13915,,537.2
2022/9/8,14219,14219,,549.71
2022/9/9,14277,14277,,551.86
2022/9/12,14383,14383,,556.07
2022/9/13,14429,14429,,558.48
2022/9/14,14145,14145,,546.96
2022/9/15,14167,14167,,550.41
2022/9/16,14081,14081,,547.98
2022/9/20,14144,14144,,551.15
2022/9/21,13952,13952,,544.9
2022/9/22,13918,13918,,544.47
2022/9/26,13541,13541,,531.97
2022/9/27,13604,13604,,537.05
2022/9/28,13474,13474,,533.57
2022/9/29,13716,13716,,543.38
2022/9/30,13475,13475,,534.4
2022/10/3,13561,13561,,539.11
2022/10/4,13995,13995,,559.35
2022/10/5,14040,14040,,560.47
2022/10/6,14110,14110,,562.44
2022/10/7,13995,13995,,557.55
2022/10/11,13734,13734,,547.58
2022/10/12,13717,13717,,548.47
2022/10/13,13611,13611,,544.82
2022/10/14,13931,13931,,558.93
2022/10/17,13794,13794,,554.71
2022/10/18,13955,13955,,562.1
2022/10/19,13981,13981,,563.92
2022/10/20,13911,13911,,560.4
2022/10/21,13813,13813,,557.48
2022/10/24,13850,13850,,559.62
2022/10/25,13997,13997,,566.43
2022/10/26,14078,14078,,569.21
2022/10/27,13985,13985,,564.66
2022/10/28,13936,13936,,563.72
2022/10/31,14161,14161,,574.82
2022/11/1,14229,14229,,578.05
2022/11/2,14242,14242,,579.76
2022/11/4,14058,14058,,572.51
2022/11/7,14197,14197,,578.99
2022/11/8,14369,14369,,586.42
2022/11/9,14309,14309,,583.66
2022/11/10,14215,14215,,579.51
2022/11/11,14518,14518,,592.5
2022/11/14,14364,14364,,586.49
2022/11/15,14419,14419,,589.83
2022/11/16,14412,14412,,590.99
2022/11/17,14434,14434,,592.06
2022/11/18,14439,14439,,592.61
2022/11/21,14480,14480,,594.34
2022/11/22,14642,14642,,601.61
2022/11/24,14819,14819,,608.33
2022/11/25,14813,14813,,607.59
2022/11/28,14712,14712,,603.52
2022/11/29,14629,14629,,600.81
2022/11/30,14575,14575,,600.88
2022/12/1,14582,14582,,601.7
2022/12/2,14343,14343,,595.52
2022/12/5,14299,14299,,594.78
2022/12/6,14315,14315,,596.99
2022/12/7,14301,14301,,596.43
2022/12/8,14251,14251,,594.74
2022/12/9,14399,14399,,601.62
2022/12/12,14367,14367,,600.35
2022/12/13,14429,14429,,604.08
2022/12/14,14514,14514,,609.03
2022/12/15,14488,14488,,606.31
2022/12/16,14315,14315,,601.57
2022/12/19,14206,14206,,597.76
2022/12/20,13987,13987,,589.99
2022/12/21,13897,13897,,588.15
2022/12/22,14006,14006,,594.43
2022/12/23,13930,13930,,592.58
2022/12/26,13964,13964,,595.08
2022/12/27,14020,14020,,599.51
2022/12/28,14011,14011,,600.41
2022/12/29,13933,13933,,597.4
2022/12/30,13908,13908,,596.78
2023/1/4,13733,13733,,589.41
2023/1/5,13739,13739,,592.42
2023/1/6,13790,13790,,595.98
2023/1/10,13827,13827,,598.02
2023/1/11,13977,13977,,606.01
2023/1/12,14029,14029,,608.58
2023/1/13,13991,13991,,607.22
2023/1/16,13867,13867,,602.64
2023/1/17,13990,13990,,609
2023/1/18,14224,14224,,621.55
2023/1/19,14083,14083,,615.25
2023/1/20,14165,14165,,619.28
2023/1/23,14301,14301,,625.36
2023/1/24,14504,14504,,633.71
2023/1/25,14561,14561,,635.38
2023/1/26,14544,14544,,632.99
2023/1/27,14575,14575,,633.95
2023/1/30,14574,14574,,632.95
2023/1/31,14521,14521,,629.74
2023/2/1,14499,14499,,628.69
2023/2/2,14447,14447,,627.47
2023/2/3,14484,14484,,629.71
2023/2/6,14550,14550,,632.64
2023/2/7,14581,14581,,633.99
2023/2/8,14585,14585,,634.03
2023/2/9,14592,14592,,634.92
2023/2/10,14607,14607,,634.7
2023/2/13,14538,14538,,631.92
2023/2/14,14652,14652,,638.4
2023/2/15,14613,14613,,636.63
2023/2/16,14711,14711,,641.65
2023/2/17,14644,14644,,638.33
2023/2/20,14701,14701,,640.98
2023/2/21,14684,14684,,640.49
2023/2/22,14520,14520,,633.7
2023/2/24,14617,14617,,638.42
2023/2/27,14653,14653,,640.54
2023/2/28,14657,14657,,641.23
2023/3/1,14690,14690,,643.37
2023/3/2,14666,14666,,644.54
2023/3/3,14850,14850,,653.18
2023/3/6,14974,14974,,657.5
2023/3/7,15036,15036,,659.85
2023/3/8,15082,15082,,661.23
2023/3/9,15228,15228,,667.8
2023/3/10,14937,14937,,654.8
2023/3/13,14712,14712,,645.05
2023/3/14,14319,14319,,629.48
2023/3/15,14412,14412,,634.03
2023/3/16,14243,14243,,628.29
2023/3/17,14408,14408,,639.98
2023/3/20,14185,14185,,630.63
2023/3/22,14433,14433,,643.18
2023/3/23,14391,14391,,642.3
2023/3/24,14377,14377,,642.39
2023/3/27,14425,14425,,645.34
2023/3/28,14461,14461,,647.86
2023/3/29,14672,14672,,657.56
2023/3/30,14755,14755,,660.11
2023/3/31,14905,14905,,667.51
2023/4/3,15011,15011,,669.84
2023/4/4,15048,15048,,672.6
2023/4/5,14759,14759,,658.48
2023/4/6,14591,14591,,651.48
2023/4/7,14622,14622,,653.6
2023/4/10,14704,14704,,658.25
2023/4/11,14819,14819,,665.52
2023/4/12,14930,14930,,669.75
2023/4/13,14938,14938,,669.91
2023/4/14,15018,15018,,675.59
2023/4/17,15080,15080,,675.54
2023/4/18,15183,15183,,681.02
2023/4/19,15179,15179,,679.53
2023/4/20,15174,15174,,679.29
2023/4/21,15140,15140,,677.42
2023/4/24,15156,15156,,678.67
2023/4/25,15192,15192,0,680.57
2023/4/26,15056,15056,,675.26
2023/4/27,15120,15120,,678.67
2023/4/28,15306,15306,,687.33
2023/5/1,15459,15459,,693.31
2023/5/2,15441,15441,,695.1
2023/5/8,15408,15408,,693.45
2023/5/9,15604,15604,,703.94
2023/5/10,15519,15519,,700.11
2023/5/11,15500,15500,,700.61
2023/5/12,15601,15601,,706.35
2023/5/15,15739,15739,,707.99
2023/5/16,15832,15832,,712.96
2023/5/17,15879,15879,,715.58
2023/5/18,16060,16060,,724.1
2023/5/19,16088,16088,,727.36
2023/5/22,16194,16194,,732.05
2023/5/23,16086,16086,,729.31
2023/5/24,16019,16019,,727.3
2023/5/25,15973,15973,,725.1
2023/5/26,15970,15970,,725.45
2023/5/29,16080,16080,,731.73
2023/5/30,16070,16070,,732.47
2023/5/31,15857,15857,,723.18
2023/6/1,15996,15996,,730.47
2023/6/2,16245,16245,,744.77
2023/6/5,16521,16521,,758.26
2023/6/6,16643,16643,,764.97
2023/6/7,16420,16420,,756.15
2023/6/8,16310,16310,,752.7
2023/6/9,16554,16554,,764.75
2023/6/12,16662,16662,,770.88
2023/6/13,16855,16855,,782.41
2023/6/14,17077,17077,,793.69
2023/6/15,17073,17073,,796.11
2023/6/16,17119,17119,,799.48
2023/6/19,17046,17046,,797.17
2023/6/20,16996,16996,,795.74
2023/6/21,17080,17080,,800.81
2023/6/22,17090,17090,,802
2023/6/23,16853,16853,,791.37
2023/6/26,16820,16820,,791.29
2023/6/27,16772,16772,,789.87
2023/6/28,17106,17106,,807.2
2023/6/29,17109,17109,,807.71
2023/6/30,17052,17052,,805.67
2023/7/3,17292,17292,,818.42
2023/7/4,17184,17184,,815.76
2023/7/5,17182,17182,,816.9
2023/7/6,16966,16966,,808.01
2023/7/7,16800,16800,,801.51
2023/7/10,16714,16714,,798.84
2023/7/11,16663,16663,,799.64
2023/7/12,16552,16552,,795.7
2023/7/13,16712,16712,,805.88
2023/7/14,16683,16683,,807.22
2023/7/18,16780,16780,,812.35
2023/7/19,16980,16980,,823.11
2023/7/20,16845,16845,,816.38
2023/7/21,16854,16854,,817.48
2023/7/24,16995,16995,,825.16
2023/7/25,17027,17027,,826.47
2023/7/26,17010,17010,,826.17
2023/7/27,17100,17100,,831.27
2023/7/28,17067,17067,,829.64
2023/7/31,17305,17305,,842.03
2023/8/1,17415,17415,,847.06
2023/8/2,17149,17149,,837.35
2023/8/3,16901,16901,,826.91
2023/8/4,16947,16947,,831.56
2023/8/7,17017,17017,,836.9
2023/8/8,17075,17075,,840.74
2023/8/9,17007,17007,,839.13
2023/8/10,17163,17163,,847.45
2023/8/14,16994,16994,,841.38
2023/8/15,17064,17064,,846.12
2023/8/16,16844,16844,,838.72
2023/8/17,16786,16786,,836.91
2023/8/18,16669,16669,,832.14
2023/8/21,16700,16700,,834.76
2023/8/22,16880,16880,,843.77
